RS MUHAMMADIYAH BANDUNG TULUNGAGUNG	Jl. Panglima Sudirman no. 42, Ds. Mergayu, district. Bandung, kab. Tulungagung
RSI Haji Mardjoeki	Jl. Kingdom Pikatan RT.02 RW.III-15 Wonodadi
RS Islam Gondang Legi	Jl. Hayam Wuruk 66 Gondang Legi Malang
RSU Islam Medina Kasembon	Jl. Sukosari Raya No.32, Malang Kasembon
RS Islam Fatimah	Jl. Kabat Banyuwangi, Jember 25
PKU Muhammadiyah Rogojampi	Jalan Diponegoro No. 20 Rogojampi
RS Islam Masyitoh Bangil	Jl. A. Yani 6 Bangil Jatim
RSU HM Al-Islam. Mawardi Krian	Jl. Kyai Mojo 12 A Orange Limestone
RS Aisyiyah Siti Fatimah Reinforcement	Jl Kenongo RT 1 RW 1 Reinforcement
RSI Arofah	Jl. Gajah Mada 1 Mojosari, Mojokerto
RS Islam Sakinah	Jl. RA Basuni 12 Mojokerto
RS Islam Jombang	Jl. Brig. Kretarto 22 A Jombang
Surgery and Gynecology Unipdu RS Medika 	Jl. Kingdom Peterongan Jogoroto Km.0.5, Jombang
RS Muhammadiyah Jombang	Jl. Dr. Soetomo 15 Jombang
RSI Aisyiyah Nganjuk	Jl. Imam Bonjol No. 20
RS Haji Ibrahim	Jl. Raya Tiron No.Madiun
RS Muhammadiyah Sumberejo	Jl. Kingdom Sumberrejo 1193 Bojonegoro
HOSPITAL NU TUBAN	Jl. Lt. Sucipto No. 211 Tuban
RS Islamic Ummah Nashrul	Jl. Pigeons 62 Lamongan
RS Muhammadiyah Lamongan	Jl. Attorney General Suprapto No. 76 Lamongan
RS KH. Abdurrahman Syamsuri	Jl. Raya Deandles km-70 Paciran
Intan RS Medika	HIGHWAY NORTH MARKET BLAWI
RS Muhammadiyah Gresik	Jl. KH. Kholil 88, Gresik
Mabarrot MWC NU	Jl. Raya Bungah No. 63 Gresik
Rachma RS Medika	Jl. Faith Brigjend Bachri 238, Kediri
RSAB Muhammadiyah	Jl. KH. Wahid Hasyim 26, 30, Malang
RS Islam Aisyiyah Malang	Jl. Sulawesi No 16 Malang
RS Islam Malang	Jl. MT Haryono No. 139 Malang
Hasanah Muhammadiyah Hospital 	Jl. HOS Cokroaminoto No. 26-28 Mojokerto
RS Islam Siti Aisyah	Jl. MayJen.Sungkono. 38-40 Madiun
Islamic Hospital Surabaya	Jl. Jend A Yani 2-4 Surabaya
Islam Sari Asih Hospital Ar-Rahmah	Jl. KS Tubun 44 Koang Jaya district. Karawaci
RS Islam Yatofa	Jl. Raya Bodak - Mantang, Km.7. Praya, Lombok West Nusa Tenggara
RS PKU Muhammadiyah Bima	Jalan Gajah Mada No. 6 Village Monggonao
RS Islam Siti Hajar	Jl. Residents chess Mataram
RSI Yarsi Pontianak	Jl. Tanjung Raya II Pontianak
RS Islam Banjarmasin	Jl. Lt. Gen. S. Parman No. 88, Banjarmasin
RSIA Aisyiah Samarinda	Jl. P Hidayatullah 64 Samarinda
RS Islam Samarinda	Jl. Carp 18, Samarinda
Sitti RSIA Khadijah 1 Muhammadiyah	Jl. RA. Kartini No. 15-17 Makassar
Faisal Islamic Hospital	Jl. AP Pettarani, Makasar
RS SITTI KHADIJAH PARE-PARE	Jl. Petana Rajeng No 5 Pare-Pare
Mother and Child Hospital Sitti Khadidjah	Jl. Nani Wartabone No. 101
RS Al Fatah	Jl.Sultan Babullah 2 Ambon
RSU Theotokos	Jl. Large Namorambe No.10-15
General Hospital Stella Maris	Jl. Mgr. Albertus Soegijapranata Sea Star Telukdalam
RS HOPE	Jl. Farel Pasaribu No. 21
Santa Elisabeth Hospital Medan	Jl. Haji Misbah 7, Medan
RS Yos Sudarso	Jl. Situjuh No. 1, Padang
Hana RS Charitas Arga Makmur	Jl. IR. Sukarno 12 Arga Makmur, North Bengkulu
Immanuel Hospital Way Halim	Jl. Sukarno Hatta Way Halim, Bandar Lampung
SSR BAKTI wara	JL. Solihin GP KM 4 NO. 180
Santa Elisabeth Hospital Batam	Jl. Orchid Block II, Nagoya, Batam
RS Sint Carolus	Jl. Salemba Raya 41 Jakarta Pusat
RSU PGI CIKINI	Jl. Raden Saleh No. 40 Jakpus
HOSPITAL DELIVERY ST. YUSUF	Jl. Ganggeng highway No. 9
RS Academic Atma Jaya	Jl. Raya Pluit, North Jakarta
RS. Cahya KAWALUYAN	JL. Parahyangan KM.3, Kota Baru Parahyangan
St Joseph Hospital Bandung	Jl. Cikutra No. 7 Bandung
RS St. Borromeo	Jl. Ir. H.Juanda 100 Bandung
RSB Panti Abdi Dharma	Jl. Pulasaren 7, Cirebon
Hospital Santa Maria Cilacap	Jl. Achmad Yani 38
RS Santa Elizabeth	Jl. dr. Figures No. 40 Purwokerto
Santa Maria Hospital in Pemalang	Jl. Pemuda No. 24, Pemalang
RS St. Elisabeth Semarang	Jl. Kawi 1, Semarang
St Elizabeth Hospital in Bantul	Ganjuran Sumbermulyo Bambanglipuro
Panti Rini	Jl. Solo Km 13.2 Tirtomartani Yogyakarta Sleman Kalasan
RSB Siti Mirian	Jl. Dr. Wahidin 101, Lawang
Christian RS Mojowarno	Jl. Merdeka 59 Mojowarno, Jombang
RS Santa Clara	Jl. Billiton No. 15 Madiun
RS Catholic Surabaya	Jl. Diponegoro 51, Surabaya
RS Baptist Ayers	Jl. Raya Tlekung No. 1 Village Tlekung - District of Junrejo
RS Mission Lebak	Jl. Multatuli 41 Rangkas Bitung
RSK Saint Antonius Ampenan	Jl. 61 Cooperative North Ampenan
RS Bukit Lewoleba	Lewoleba
Leprosy Hospital Lembata	Kab Lembata
St Elizabeth Hospital Lela	Lela Maumere, Kab.Sikka
St Antonius Hospital Jopu	JLN. Wolowaru-NGGELA RT 018 / RW 009, DESA Jopu, KEC. Wolowaru
RS ST Rafael Cancar	Jl. Ruteng - Labuan Bajo- Cancar Ruteng, Kab.Manggarai
RS Santo Carrolus Boromeus	Jl.HR Koroh, KM.08.Bello Kupang
RS Santa Elizabeth	Jl. Gusti Hamzah 029 Sambas
Bethesda Hospital Serukam	Serukam Kec.Samalantan Kab.Bengkayang
RS Fatima	Jl. Jend Sudirman 27, Ketapang
St. Vincent Hospital	Jl. P Diponegoro 5 Singkawang
Siloam GMIM Sonder	Top Kolongan Sonder Minahasa
RS Hermana	Jl. A. Mononutu Lembean Village district. Kauditan Kab. North Minahasa
RS Cantia Tamposabaru	Keep II (two) Pinaesaan village, District Tompasobaru
RS Kalooran	Buyungon Urban Village, District Amurang
RS Arc of Love	Jl. Dr. Sam Ratulangi XIII
RS Mount Mary	Jl. Sejahtera No. 282 Tomohon
RS Monompia	Jl. A. Yani 720, North Kotamobagu
Bethesda Hospital Kulawi	Kulawi Donggala Regency Palu
Sacred Heart Hospital Langgur	Sudirman Jl.Jenderal Langgur
RS Fatima Saumlaki	Jl.Komplek Mission West Southeast Maluku Saumlaki
RS HKBP Balige	Jl. Church 17, Balige
RSU HKBP Nainggolan	Nainggolan, North Kab.Tapanuli
Bethesda Hospital GKPS	Thousand Dolok, Kab.Simalungun
RS GKPS bund RAYA	Jl.Pdt.J.Wismar Saragih 133 Pematang Raya
Methodist Hospital	Jl. MH Thamrin No. 105, Medan
RS FK UKI	Jl. May.Jen Soetoyo Cawang, East Jakarta
RSU Bayukarta	Jl. Kertabumi 44 Karawang
Immanuel Hospital Bandung	Jl. Kopo 161 Bandung
RSU Emmanuel	Jl. Raya Purwareja Klampok - Banjarnegara
RSKIA WISMA RUKTI	JL. YOUTH NO. 75, KEBUMEN
RSU Panti Wilasa I	Jl. Citarum No. 98 Semarang
Panti Wilasa II	Jl. Dr. Cipto Mangunkusumo 50, Bugangan, East Semarang
RS Budi Rahayu	Jl. Barito No. 5 Pekalongan
RS Griya Waluya	Jl. Sultan Agung 68 Ponorogo
RSU Marsudi Waluyo	Jl. Raya Mondoroko Km. 9 Singosari Malang
Kediri Baptist Hospital	Jl. Mauni 1-7 Kediri
RSIA Mardi Waloeja Kauman Malang	Jl. 23 Kauman, Malang
RSB Mardi Waloeja Rampal Malang	Jl.WR.Supratman 1, Malang
RS William Booth	Jl. Diponegoro 34, Surabaya
RS Tonsea	North Minahasa Regency Airmadidi
Bethesda Hospital GMIM Tomohon	Jl. Raya Tomohon
RS St Yusuph Elat	Kei Besar Regency of Southeast Maluku
Bethesda Hospital GMIM Tobelo	JL. PROSPERITY Tobelo
RS Efata Angguruk	Angguruk Kab Jayawijaya
Immanuel Hospital	Mulia Puncak Jaya district Kab
RSB Kertayasa	Jl. Ngurah Rai 143 Countries
RS Dharma Kerti Tabanan	Jl. Lotus 16 Tabanan
RS Kertha Usadha	Jl. Cendrawasih NO.5-7 Singaraja
RSU. Dharma Yadnya	Jl. WR.Supratman 256, Denpasar
RS Pertamina Rantau	Jl. Cepu No 1 Komplek Pertamina Rantau Aceh Tamiang
RS PT Arun	JL. HOUSING COMPLEX Plaju PT ARUN. BATUPHAT.
RSU Cut Meutia	Jl. Garuda No. 1 Kebun Baru, Langsa
PTP RS III Indrya Husada	Young boast Labuhan Batu
PTP RS III Aek Nabara	Aek Nabara Kab.Labuhan Stone
RS Sri Torgamba	Aek Torgamba Stone, Labuhan Batu
RS PTPN III Sei Dadap	Jl. Protocol Sei-North Dadap
RS PTP VIII Balimbingan	Balimbingan village of Tanah Jawa Simalungun North Sumatra
RS PTP IV Laras	Serbalawan Kab.Simalungun
RS Dr Gerhard L Tobing	Dead-end Bedimbar village of Tanjung Morawa, Deli Serdang
RS PTP II Tg Welcome	Padang Tualang Langkat
RS Pertamina P Brandan	Wahidin NO 1 Pangkalan Brandan
Hospital Pabatu PTPN IV	Village shops Damar high Kec.Tebing Kab.serdang Bedagai
Sri Pamela PTPN III RS	Jl. Jend Sudirman No. 299
RS Pel I Belawan Bahagia	Jl. Station # 92, Medan Belawan
The Hospital of North Univ.Sumatera	Jl. Alumni 2, Medan
RS Mandiri	Jl. Cendana No. 2
RS PTP IX Bangkatan	Jl. Hasanuddin 40 Binjai
Semen Padang Hospital	Jl. By Pass KM 7 Village Banana Pauh Subdistrict
RS Tandun	Complex PTPN V Tandun Kampar
RS PTPN V KBN Sri Rokan	Pos Ujung Batu Kampar Munitions
RS Pertamina Dumai	Jl. Raya Bukit Datuk, Dumai
Bukit Asam RS Medika	Jl. Raya Bukit Asam, Tanjung Enim
Pertamina Hospital Plaju	Pertamina Plaju Complex, Palembang
RS PT Pusri Palembang	Jl May Zen Kompl Pusri, 2 Ilir Palembang
RS New Boom	port of Palembang
Pertamina Hospital Prabumulih	Jl. Health 100, Prabumulih
Batam Authority Hospital	Jl. Dr. Cipto Mangunkusumo 1, Sekupang, Batam
Pertamina Central Hospital	Jl. Kyai Maja 43 Kebayoran Baru, South Jakarta
Pertamina Jaya Hospital	Jl. A. Yani No. 2 By Pass Jakarta Pusat
The Hospital Dentistry Univ.Indonesia	Jl. Salemba Raya No. 4 Jakpus
RS Pelni Petamburan	Jl. KS Tubun 92-94 Jakbar
RS Port Tg.Priok	Jl. Kramat Jaya Tg Priok, North Jakarta
Pertamina Hospital Klayan	Jl. Cirebon Patra Raya Klayan
RS PTP VIII Subang	Jl. Otista 1 Subang
RS KCK PINDAD	Jl. Jend. Gatot Subroto No. 517 RT.07 RW.11 Sukapura Village, District Kiaracondong
The Hospital Dentistry Univ.Pajajaran	Jl. South Sekeloa I Bandung
RS Port of Cirebon	Jl. Singamangaraja 45 Cirebon
RS Pertamina Cilacap	Jl. Dr.Setiabudi Katilayu Tegal, Cilacap
Hospital Pertamina Cilacap	Jl. Dr. Setiabudi No. I Tegalkamulyan Cilacap
RS Partners Standby	Jl. Pala Raya 54, Tegal
The Hospital Univ.Gajah Mada	Jl. North Sekip Yogyakarta
RS PTP XXI Toeloengredjo	Jl. A Yani No. 25 Pare
RS PTPN X Jember	Jl. Bedadung 2
The Hospital University of Jember	Jl. Kalimantan No. 37 Jember
RS PTP XII Bakti Husada	Banyuwangi Glenmore Krikilan
RS Elizabeth PTP Nusantara XI	Jl. WR Supratman 2A Situbondo
RSU Wonolangan	Jl. Raya Dringu No. 118
RS PT Semen Gresik	Jl. RA Kartini No. 280 Gresik
RS PKG	Jl. Jen Ahmad Yani 69 Gresik
RS ISLAM SALT Kalianget	Jl. Raya Kalianget 1, Regency of Sumenep
RS PTPN XI Lavalete	Jl. WR Supratman 10 Malang
RS PTP XXI_XXII Gatoel	Jl. R Wijaya 56 Mojokerto
RS PHC	Jl. Prapat South Brackets No. 1
The Hospital Dentistry Univ.Erlangga	Jl. Prof Dr Moestopo 47 SBY
Krakatau Medika Hospital	Jl. Semang Raya
RS PTPN XIII D Salak	Lake Salak South Kalimantan Martapura
RS Pertamina Tanjung	Tanjung Kab Tabalong
RS Pertamina Balikpapan	Jl. Jend Sudirman Balikpapan 1
RS Pupuk Kaltim	Complex Pupuk Kaltim Bontang
The Hospital Dentistry Univ.Hasanudin	Jl. kandea makassar
RS Nickel Antam Pomalaa	Jl. R.Suprapto Pomalaa Kab.Kolaka
Pertamina Hospital Sorong	Jl. Ahmad Yani 13 Sorong
RUMAH SAKIT AL ISLAMIC ACEH HOSPITAL	JL. Dr.Mr.Moch Hasan no. 88 desa Lampenerut
RSU Mufid	Jl.Prof.A.Majid Ibrahim No.62-66 Blok Sawah
RSU Citra Husada	Jl. Prof. A. Majid Ibrahim Lampeudeu Baroh Tijue
RS Cempaka Az Zahra Banda Aceh	Jln. Pocut Baren, 36-40
RS NABILA HOSPITAL	JL. STA. MAHMUDSYAH N0 9 BANDA ACEH
RS PERTAMEDIKA UMMI ROSNATI	Jl. Sekolah No. 5 Gampoeng Ateuk Pahlawan, Kecamatan Baiturahman, Kota Banda Aceh 23241
RSU Nuraini	Jl Lintas Sumatera, Bloksongo
RSU Kasih Ibu	Jl. Torpisang Mata No. 16 Rantau Rapat
RS PT Inalum	Tanjung Gading, Kab.Asahan
RSU Amanda	JL. DJAMIN GINTING SIMPANG KORPRI NO. 1
Rumah Sakit Patar Asih	jl. bakaran batu desa Tumpatan Dusun manggis no. 45
RSU YOSHUA	Jln. Medan Lubuk Pakam N0. 70
RS Vita Insani	Jl. Merdeka No.239, Pematang Siantar
RSU Martha Friska Multatuli	Jl. Multatuli Komplek Taman Multatuli Indah No.1 Medan
RSAB Salam	Jl. Flamboyan Raya No. 68 Tanjung Redo Medan
Sumatera Eye Hospital	Jl. Iskandar Muda No.278
RSU. MADANI	Jl. A. R. Hakim No. 168 Medan
RS Ibu dan Anak Eva Medan	Jl. Sabaruddin No. 59 Medan
Siloam Dhirga Surya	Jl. Imam Bonjol No. 6
RSIA Stella Maris	Jl. Samanhudi No.20
RS Mata Regina Eye Center Padang	Jl. H.Agus Salim No 11 A Padang
RSB MUTIARA BUNDA	Jl. S. Parman No.142 Padang
RSU CITRA BUNDA MEDICAL CENTER	JL. Proklamasi No. 31-33-37
RS KASIH IBU RENGAT	JL AZKI ARIS KAMPUNG DAGANG RENGAT
RSIA Safira	JL Sudirman No.79 Air Molek
RS. AMALIA MEDIKA	Jl. Lintas Timur Pangkalan Kerinci - Pelalawan - Riau
RS. MESRA	JL. RAYA PASIR PUTIH NO. 3A-B KEC. SIAK HULU
RS Awal Bros Intan Medika	Jl. Jenderal Sudirman No. 314
RS Surya Insani	Jl. Diponegoro KM 4 Pasir Pengaraian
RS PT Chevron Pasific Indonesia	Jl. Komplek Merapi Duri Camp.PT Chevron Pacific Indonesia
RUMAH SAKIT PERMATA HATI	Jl. Jend. Sudirman No. 37
RSU Indah	JL. Jenderal Sudirman No. 2 Bagan Batu
RS A. Yani	Jl. A. Yani No. 73
RSIA Zainab	Jln. Ronggo warsito I No 01
RS Andini Rumbai	PT. Andini Rumbai
RS Awal Bros Panam	Jl. HR. Soebrantas No 88 Panam
RS Mata Pekanbaru Eye Center	JL Soekarno Hatta No 236 Pekanbaru
RS Mata SMEC Pekanbaru	Jl. Arifin Ahmad No. 92 Kecamatan Marpoyan Damai Kota Pekanbaru
RSIA Budhi Mulia	JL Soekarno Hatta no 228 Pekanbaru
RSIA H. Abdul Malik	Jln. H. Syamsir No.5 B, Sungai Pinang, Bungo Dani, Muara Bungo.
RS Islam Arafah	Jl. Mpu Gandring No.1 Kebun Jeruk
RS Puri Medika	Griya Aur Duri Blok E No.217
RSIA Annisa Jambi	Jl. Kabia No.4 RT. 01 Kebun Handil
RS KAMBANG	Jl. Kol. Amir Hamzah No. 35 kel. selamat Jambi
RS HERMINA PALEMBANG	JL. BASUKI RAHMAT NO 897 RT 897 RT 11 RW 003 PALEMBANG
RS PELABUHAN PALEMBANG	Jl. Mayor Memet Sastra Wirya No.1 Boom Baru
RS SILOAM SRIWIJAYA	JL.POM IX (KOMPLEK PS MALL) KELURAHAN LOROK PAKJO
RSIA GRAHA MANDIRI PALEMBANG	Jl.ANWAR ARSYAD NO.12 RT.02 RW.07 KEL SIRING AGUNG
RSK Medika Insani	Jl.Sumpah Pemuda Blok H No.36-39
RSIA BUNDA NONI	Jl. Srijaya Negara No.1 Rt.72 Rw.11 Kel. Bukit Lama
RSIA Az-Zahra	Jl.Brigjend Hasan Kasim No. 1-2 Kel. Bukit Sangkal Kec. Kalidoni Palembang
RSIA SITI MIRZA	JL. Demang Lebar Daun Rt.035 Rw.010 Ilir Barat I Kec. Demang Lebar Daun
RS.TIARA SELLA	JLN.S.PARMAN NO.61 KOTA BENGKUKU
RSIA BUNDA	Jl. Raden Intan II, No.36, Kelurahan Way Mengaku, Kecamatan Balik Bukit
RSU Natar Medika	Jl. Raya Natar No.4 Muara Putih, Lampung Selatan
RSIA PURI ADHYA PARAMITA	Jl. SULTAN AGUNG NO 5
RSU AZ - ZAHRA	Jl. Kartini No. 109 Kalirejo , Kec. Kalirejo,
RS Penawar Medika	Jl. Lintas Timur Sumatera Desa Agung Dalam Rt/Rw 03/02, Kec. Banjar margo
RSIA Mutiara Hati	Jl. Raya Tambahsari No.15 Gading Rejo
RSU ASY-SYIFA MEDIKA	JL. JENDERAL SUDIRMAN
RSIA Restu Bunda	Jl. KH. Hasyim Ashari No.73, Teluk Betung
RSIA Mutiara PUTRI	JL. HOS COKROAMINOTO NO. 96 ENGGAL BANDAR LAMPUNG
RSIA PURI BETIK HATI	Jln. Pajajaran No 109 Jagabaya II
RSIA Sinta	Jl. Imam Bonjol No. 512 Langkapura
RSIA BELLEZA KEDATON	Jln. Sultan Haji LAbuan Ratu Bandar LAmpung
Rumah Sakit Ibu dan Anak Muhaya	Jl.Jend.Sudirman Pangkalpinang Kepulauan Bangka Belitung
RUMAH SAKIT UMUM GRAHA HERMINE	JL.R.SOEPRAPTO KOMPLEK RUKO ASIH RAYA NO.6-15 BATU AJI
Rumah Sakit Santa Elisabeth Batam Kota	jl. Raja Ali Kelana, kel. Belian, kec. Batam Kota
RS CAMATHA SAHIDYA	Jl. Jend. A. Yani No.8,Batam
RSU MRCCC Siloam Semanggi	Jl. Garnisun Kav. 2-3 karet Semanggi, Setiabudi
RSU Avisena	Jl. H. Rohimin No. 30 Kel. Ulujami, Kec. Pesanggrahan
RSB Asri	jl. Duren 3 Raya No. 20 Duren 3, Pancoran
RSIA KEMANG MEDICAL CARE	Jl. Ampera Raya No. 34
RS Yadika	Jl. Ciputat Raya No. 5
RS Mayapada	Jalan Lebak Bulus I. Kav. 29
SILOAM HOSPITALS	Jl. RA Kartini No. 8 Cilandak
RSIA BUNDA ALIYAH	Jl. Pahlawan Revolusi No. 100 Pondok Bamabu
RSIA Resti Mulya	Jl. Pahlawan Komarudin no. 05 penggilingan - Cakung
RS Jantung Jakarta	Jakarta Timur
RSIA SAMMARIE BASRA	Jl. Basuki Rachmat No. 31, Pondok Bambu, Duren Sawit
RSU COLUMBIA ASIA-PULOMAS	Jl. Kayu Putih Raya No. 1
RSU BUNDA JAKARTA	Menteng
Grha Kedoya	Jln. Panjang Arteri No. 26
MITRA KELUARGA KALIDERES	JL PETA SELATAN NO 1 RT/RW 007/011 KEL KALIDERES KEC KALIDERES JAKARTA BARAT
RUMAH SAKIT KHUSUS PARU FIRDAUS	Komp. Bea Cukai Jl. Siak J5/14
RSIA Grand Family	Jl. Pantai Indah Selatan I Komp. Elang Laut Boulevard Kav. I No. 1 Penjaringan Jakarta Utara
RUMAH SAKIT IBU DAN ANAK SENTOSA	Jl. Raya Kemang No. 18 Desa Pondok Udik
RS Medika Dramaga	Jl. Raya Dramaga Km.7,3 Margajaya
RS Hermina Mekarsari	Jl Raya Cileungsi Jonggol Km 1 Cileungsi Kab Bogor
RSIA ASSALAM	jl. Raya Bogor KM 46,7 rt 01/03 Cibinong
RSIA UMMI	Jl. Empang 12 No. 2
RUMAH SAKIT PERMATA JONGGOL	Jl. Raya Cileungsi - Jonggol, Km. 1, Sukamanah - Jonggol
RSIA Humana Prima	Jl. Rancabolang No. 21
RS Jasa Kartini	Jl. Otto Iskandar Dinata No 15
RSU KMC LURAGUNG	Jl. Raya Luragung , Desa Cirahayu , Kec. Luragung
RUMAH SAKIT MM INDRAMAYU	JL. LETJEND SUPRAPTO NO. 292 KEPANDEAN INDRAMAYU
RS. Mekar Arum	Jalan Raya Sadang-Subang Km 17, Ds Wantilan,Kec Cipeundeuy
RS PAMANUKAN MEDICAL CENTER (PMC)	Jl. Raya Rancasari KM 4 Pamanukan Subang
RSU MH. Thamrin	Jl. Raya Bungursari no.36 Sadang
RSIA ASRI	Purwakarta
RSU RAMA HADI	Jl. Raya Sadang - Subang Desa Ciwangi - Bungursari
RSU Amira Purwakarta	Jl. IPIK GANDAMAH No RT 35 RW 03
RUMAH SAKIT BERSALIN DIAN	JL. Cibogo Hilir Plered Purwakarta
RSU Fikri Medika	Jl.Raya Kosambi-Telagasari KM 03 KLARI
RS Puri Asih	Jl. Raya Jatisari No. 3 Jatisari Karawang
RSIA Mitra Family	Jl. Raya Galuh Mas Karawang
RSU TITIAN BUNDA	JLN. IR. H JUANDA NO 123 CIKAMPEK
RS.BERSALIN SENTUL	Jl. A Yani No 16 Sentul Cikampek
RSU ROSELA	Jl. Interchange Tol Karawang Barat No.3
RS Sentral Medika	Jl.Raya Cikalongsari No.42. Jatisari. Kab.Karawang
MULTAZAM MEDIKA	JL. Raya Perum Jatimulya No. 1 Tambun Selatan
RS.Harapan Keluarga Jababeka	Jl. Kasuari Raya Kav. IA & IB Cikarang Baru
RS AMANDA	Jl. Raya Serang No.83
RS DOKTER ADAM TALIB	JL. TEUKU UMAR NO. 25 CIKARANG BARAT
RS Cibitung Medika	Jl. H. Bosih No.117 Cibitung Kabupaten Bekasi
RS Hermina Galaxy	jl. Gardenia Raya Blok BA I No.11 Grand Galaxy City Bekasi
RS MITRA KELUARGA CIKARANG	JL.INDUSTRI RAYA 100,Lemah Abang
RS. Bersalin Taman Harapan Baru	Jln. Taman Harapan Baru Raya, Blok R1, No. 20
RSIA GRAHA ASRI MEDIKA	Jl. Citanduy Raya Blok 11 No 1 Cikarang
RSU Aprilia Medika	Jl. Raya setu No.99 Desa Lubang Buaya Kec. Setu
RS ANNA Medika	Jl. Raya perjuangan no. 45 Bekasi Utara
RS HOSANA MEDIKA CIKARANG BARU	Jl.Anggrek B2/2 RT 01/11 Ds Mekar Mukti
RSIA Cahaya Medika	Kp. Kebon RT 02/01, Tambun
RS KARTIKA HUSADA SETU	Jl. Raya Burangkeng Desa Burangkeng Rt. 001 Rw.06 Kec. Setu
RS AMANDA	Jl. Raya Industri No. 36 Cikarang Utara
RS Tiara	Jl. Raya Babelan No. 63
RSB SETIA CIKARANG	JL. RAYA SERANG CIBARUSAH NO 41, CIKARANG SELATAN, BEKASI
RS MEDIROSSA 2	Jl. Raya Cibarusah, Ds Sindang Mulya No. 5 Cibarusah
RSIA GIZAR	Jl. Villa Mutiara Cikarang Ruko Pasadena
RSU MUTIARA HUSADA	Jl. Raya Sukatani No. 9 Desa Karang Sentosa Kec. Karang Bahagia
Rumah Sakit Karisma Cimareme	Jalan Raya Cimareme No. 235
RS. BERSALIN PASUTRI	Jl. Merak No.3 Tanah Sareal Bogor
RS Mulia Pajajaran	Jln Raya Pajajaran no. 98, Bantarjati - Bogor Utara.
RSU Hermina Arcamanik	Jl. AH. Nasution KM.7 No. 50 , Antapani
RSB Putera Bahagia	Jl. Ciremai Raya No 114 Perumnas Cirebon
RSU Sumber Hurip	Jl. Dewi Sartika No.15
RS JANTUNG HASNA MEDIKA	Jl. Raden Gilap No 8 Palimanan Timur, Palimanan Kabupaten Cirebon
RS MITRA KELUARGA BEKASI TIMUR	JL. PENGASINAN, RAWA SEMUT, MARGAHAYU BEKASI-TIMUR
RS Taman Harapan Baru	Jl. Kaliabang Tengah No. 2
Rumah Sakit Karya Medika Bantar Gebang	Jl. raya Narogong km. 11 pangkalan 1A, Bantar Gebang Bekasi
RS Mitra Keluarga Cibubur	Jl. Alternatif Transyogi, Cibubur
RSU AWAL BROS	Jl. KH. Noer Ali, Kav. 17-18 Kota Bekasi
RSIA Rinova Intan	jln. raya seroja No. 101 Harapan Jaya
RS Mitra Keluarga Depok	Jl. Margonda Raya, Pancoran Mas, Depok, Jawa Barat
RSIA SETYA BHAKTI	Jl. RAYA BOGOR KM.30 KEL. MEKARSARI KEC. CIMANGGIS
RS Khusus Jantung Diagram Depok	Jl. Maribaya No. 1 Cinere
RS PERMATA DEPOK	Jl. Raya Muchtar No.22 Sawangan
RSU Avisena	Jl. Melong 170 Kelurahan. Melong Kecamatan. Cimahi Selatan
RSU KASIH BUNDA	Jl. Mahar Martanegara No.166 Kel. Baros Kec. Cimahi Tengah
RS TASIK MEDIKA CITRATAMA (TMC)	Jl. K.H.Z. Mustofa No. 310
RSIA WIDANINGSIH	JL. SUTISNA SENJAYA NO 130
RS MITRA IDAMAN	Jl. Sudiro W No.57 Kota Banjar
RSU BANJAR PATROMAN	JALAN STADION PATROMAN KAVLING III NOMOR 3 KOTA BANJAR
RSB Duta Mulya	jl. Dr. Wahidin No. 66A Majenang
RSIA PERMATA	jl. Mayjend Sutoyo No. 75 Rt 05 Rw 05
RS Khusus Purwa Husada	Jl.Gajah Mada Km.4 (Jl. Purworejo-Kutoarjo) Candisari, Banyuurip, Purworejo,JAWA TENGAH
RSU ' N21-GEMILANG'	Jln. Pondok Pabelan No. 5 , Pabelan, Mungkid, Magelang
RS Mitra Keluarga Husada Klaten	Jl. Raya Pedan - Juwiring Km. 1 Kedungan, Pedan, Klaten
RS. Maguan Husada	Jl. Raya Praci-gribelah Km.6 Suci, Pracimantoro
Rumah Sakit MULIA HATI Wonogiri	Jl.RM.Said No.08, Brumbung, Kaliancar, Selogiri,Wonogiri
RSU Islam YAKSSI Gemolong	Jln. Raya Solo-Purwodadi Km.20, Gemolong
RS Ibu Anak Dentatama , Sragen	Jl. Perintis Kemerdekaan No.6, SRAGEN
RS. KEN SARAS	Jl. Soekarno Hatta Km 29 Bergas, Ungaran-Kab. Semarang
RUMAH SAKIT IBU DAN ANAK PLAMONGAN INDAH	jl. kelapa gading raya no. 52 semarang
RS KUSUMA UNGARAN	JL. LETJEN SUPRAPTO NO 62 UNGARAN
RS. Baitul Hikmah	Jl. Soekarno Hatta KM 12 Kendal
RSIA Mutiara Bunda	Jl. Raya Krakahan - Tanjung
RSU AMANAH MAHMUDAH	JL. Jenderal Sudirman No. 06 Sitanggal Larangan
RUMAH SAKIT MATA SOLO	Jl. Adi Sucipto 169
RS Hermina Banyumanik Semarang	Jln. Jenderal Polisi Anton Soedjarwo No.195 A, Banyumanik
RS Columbia Asia Semarang	Jl. Siliwangi No. 143
RSIA ANANDA PASAR ACE	JL.PENDOWO NO 77 BANDUNGSARI TAMBANGAN MIJEN SEMARANG
RSU Griya Mahardika Yogyakarta	jl. Parangtritis Km 45 Gg. Wijayakusuma no. 212
Rumah Sakit 'JIH'	Jalan Ring Road Utara no. 160 Condongcatur Depok
